binary,name,va,size,type,bind,shndx
OV12.OVL,gcc2_compiled.,0xa09480,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa09480,0,NOTYPE,LOCAL,1
OV12.OVL,_jobControlInput,0xa09480,828,FUNC,LOCAL,1
OV12.OVL,_DestructControlInput,0xa09810,104,FUNC,LOCAL,1
OV12.OVL,_InitControlInput,0xa098d0,224,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa09ba0,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa09ba0,0,NOTYPE,LOCAL,1
OV12.OVL,_GetPadEdge,0xa09ba0,8,FUNC,LOCAL,1
OV12.OVL,_GetPadRelease,0xa09ba8,8,FUNC,LOCAL,1
OV12.OVL,csr.0,0xa4f59c,4,OBJECT,LOCAL,1
OV12.OVL,i.1,0xa599d8,0,NOTYPE,LOCAL,1
OV12.OVL,_dbgThinkTool,0xa09bb0,1184,FUNC,LOCAL,1
OV12.OVL,_GetWeaponTypeFlag,0xa0a050,212,FUNC,LOCAL,1
OV12.OVL,_CheckShootWeapon,0xa0a128,156,FUNC,LOCAL,1
OV12.OVL,_JobEnemy,0xa0a1c8,10280,FUNC,LOCAL,1
OV12.OVL,_DestructEnemy,0xa0c9f0,60,FUNC,LOCAL,1
OV12.OVL,_InitEnemy,0xa0ca30,224,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa0cbc8,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa0cbc8,0,NOTYPE,LOCAL,1
OV12.OVL,s_aeAdvMotID.0,0xa4f5a0,32,OBJECT,LOCAL,1
OV12.OVL,s_aeDashMotID.1,0xa4f5c0,32,OBJECT,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa0d178,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa0d178,0,NOTYPE,LOCAL,1
OV12.OVL,s_nAnaAutoHomingID,0xa4f5e0,4,OBJECT,LOCAL,1
OV12.OVL,_ResetAnaAutoHoming,0xa0d2d8,16,FUNC,LOCAL,1
OV12.OVL,_AnaAutoHoming,0xa0d2e8,440,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa0db58,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa0db58,0,NOTYPE,LOCAL,1
OV12.OVL,_WrapperDestruct,0xa0db58,20,FUNC,LOCAL,1
OV12.OVL,inSpec.0,0xa599e0,0,NOTYPE,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa0df70,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa0df70,0,NOTYPE,LOCAL,1
OV12.OVL,_InitJetDefault,0xa0df70,196,FUNC,LOCAL,1
OV12.OVL,_InitDashDefault,0xa0e038,208,FUNC,LOCAL,1
OV12.OVL,_InitEffect,0xa0e108,40,FUNC,LOCAL,1
OV12.OVL,_ClearEffect,0xa0e130,132,FUNC,LOCAL,1
OV12.OVL,_SetShootLocalGenEffect,0xa0e1b8,100,FUNC,LOCAL,1
OV12.OVL,_AddEffect,0xa0e220,128,FUNC,LOCAL,1
OV12.OVL,_StopEffect,0xa0e2a0,120,FUNC,LOCAL,1
OV12.OVL,_SetStopTimeEffect,0xa0e318,8,FUNC,LOCAL,1
OV12.OVL,_PassTimeEffect,0xa0e320,348,FUNC,LOCAL,1
OV12.OVL,_DispEffect,0xa0e480,124,FUNC,LOCAL,1
OV12.OVL,_SetInertiaEffect,0xa0e500,8,FUNC,LOCAL,1
OV12.OVL,_InitRobEff,0xa0e508,116,FUNC,LOCAL,1
OV12.OVL,_DestructRobEff,0xa0e580,72,FUNC,LOCAL,1
OV12.OVL,_GetGeomVel,0xa0e5c8,52,FUNC,LOCAL,1
OV12.OVL,_GetJetShootLocal,0xa0e600,132,FUNC,LOCAL,1
OV12.OVL,_GetDashShootLocal,0xa0e688,116,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa0ece8,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa0ece8,0,NOTYPE,LOCAL,1
OV12.OVL,_SetShotThread,0xa0ece8,264,FUNC,LOCAL,1
OV12.OVL,_InitShotThread,0xa0edf0,92,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa0f340,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa0f340,0,NOTYPE,LOCAL,1
OV12.OVL,_InitRgDebugFlags,0xa0f340,88,FUNC,LOCAL,1
OV12.OVL,_DestructRgDebugFlags,0xa0f398,60,FUNC,LOCAL,1
OV12.OVL,_WrapperDestruct,0xa0f3d8,64,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa0f490,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa0f490,0,NOTYPE,LOCAL,1
OV12.OVL,_InitRgMotionShotInfo,0xa0f490,96,FUNC,LOCAL,1
OV12.OVL,_AddActionRgMotion,0xa0f4f0,164,FUNC,LOCAL,1
OV12.OVL,_TableInit,0xa0f598,8,FUNC,LOCAL,1
OV12.OVL,_TableSort,0xa0f5a0,120,FUNC,LOCAL,1
OV12.OVL,_TableEntry,0xa0f708,108,FUNC,LOCAL,1
OV12.OVL,_TableFree,0xa0f778,172,FUNC,LOCAL,1
OV12.OVL,_InitDB,0xa0f828,124,FUNC,LOCAL,1
OV12.OVL,_DestructDB,0xa0f8a8,64,FUNC,LOCAL,1
OV12.OVL,_WrapperDestruct,0xa0f8e8,64,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa10318,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa10318,0,NOTYPE,LOCAL,1
OV12.OVL,_IsSpecWep,0xa10318,168,FUNC,LOCAL,1
OV12.OVL,_IsUnarmed,0xa103c0,48,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa10618,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa10618,0,NOTYPE,LOCAL,1
OV12.OVL,_PlayerSetFromEssence,0xa106a8,380,FUNC,LOCAL,1
OV12.OVL,_InitRgPlayer,0xa10828,368,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa10f20,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa10f20,0,NOTYPE,LOCAL,1
OV12.OVL,_SetBit,0xa10f20,52,FUNC,LOCAL,1
OV12.OVL,_CheckBit,0xa10f58,20,FUNC,LOCAL,1
OV12.OVL,_NonJobMethod,0xa10f70,8,FUNC,LOCAL,1
OV12.OVL,_InitAbstructCamera,0xa10f78,176,FUNC,LOCAL,1
OV12.OVL,_SetView,0xa11028,348,FUNC,LOCAL,1
OV12.OVL,s_aszVer3TimerName,0xa4f5e8,40,OBJECT,LOCAL,1
OV12.OVL,_GetVer3TimerID,0xa11188,112,FUNC,LOCAL,1
OV12.OVL,_IsActionRoll,0xa111f8,28,FUNC,LOCAL,1
OV12.OVL,_IsActionAdvance,0xa11218,28,FUNC,LOCAL,1
OV12.OVL,_IsActionAttack,0xa11238,28,FUNC,LOCAL,1
OV12.OVL,_IsActionSeeTarget,0xa11258,28,FUNC,LOCAL,1
OV12.OVL,_IsActionLockAndAttack,0xa11278,84,FUNC,LOCAL,1
OV12.OVL,_IsActionLockOn,0xa112d0,28,FUNC,LOCAL,1
OV12.OVL,_IsActionDash,0xa112f0,28,FUNC,LOCAL,1
OV12.OVL,_IsActionTargetInScrn,0xa11310,80,FUNC,LOCAL,1
OV12.OVL,_IsActionTrue,0xa11360,8,FUNC,LOCAL,1
OV12.OVL,_IsActionFalse,0xa11368,8,FUNC,LOCAL,1
OV12.OVL,_InitVer3Timer,0xa11370,16,FUNC,LOCAL,1
OV12.OVL,_PreJobVer3Timer,0xa11380,68,FUNC,LOCAL,1
OV12.OVL,_PastVer3Timer,0xa113c8,44,FUNC,LOCAL,1
OV12.OVL,_IsVer3TimerActive,0xa113f8,40,FUNC,LOCAL,1
OV12.OVL,_SettingVersion3,0xa11420,8,FUNC,LOCAL,1
OV12.OVL,s_apConditionTbl.0,0xa4f610,40,OBJECT,LOCAL,1
OV12.OVL,_SetVersion3Extent,0xa11428,264,FUNC,LOCAL,1
OV12.OVL,_LoadVersion3,0xa11530,1204,FUNC,LOCAL,1
OV12.OVL,_PassTimeVersion3,0xa119e8,2024,FUNC,LOCAL,1
OV12.OVL,_InitVersion3,0xa121d0,112,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa129c8,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa129c8,0,NOTYPE,LOCAL,1
OV12.OVL,s_fBgObjBlight,0xa4f638,4,OBJECT,LOCAL,1
OV12.OVL,_InitRgBgObj,0xa129c8,232,FUNC,LOCAL,1
OV12.OVL,_Draw,0xa12cb8,212,FUNC,LOCAL,1
OV12.OVL,_PassTime,0xa12b90,296,FUNC,LOCAL,1
OV12.OVL,_Destruct,0xa12b28,100,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa13200,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa13200,0,NOTYPE,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa13260,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa13260,0,NOTYPE,LOCAL,1
OV12.OVL,_Error,0xa13260,236,FUNC,LOCAL,1
OV12.OVL,_Link,0xa13350,12,FUNC,LOCAL,1
OV12.OVL,_InsertPre,0xa13360,72,FUNC,LOCAL,1
OV12.OVL,_InsertNext,0xa133a8,72,FUNC,LOCAL,1
OV12.OVL,_Unlink,0xa133f0,28,FUNC,LOCAL,1
OV12.OVL,_MarkAlloc,0xa13410,12,FUNC,LOCAL,1
OV12.OVL,_UnmarkAlloc,0xa13420,8,FUNC,LOCAL,1
OV12.OVL,_IsAllocated,0xa13428,12,FUNC,LOCAL,1
OV12.OVL,s_szMagicString,0xa4f63c,4,OBJECT,LOCAL,1
OV12.OVL,_SetMagicString,0xa13438,56,FUNC,LOCAL,1
OV12.OVL,_IsCollectMagicString,0xa13470,72,FUNC,LOCAL,1
OV12.OVL,_SetHeapHead,0xa134b8,112,FUNC,LOCAL,1
OV12.OVL,_MergeBlocks,0xa13528,104,FUNC,LOCAL,1
OV12.OVL,s_bInit1.0,0xa4f640,4,OBJECT,LOCAL,1
OV12.OVL,s_inHeap.1,0xa59aa0,0,NOTYPE,LOCAL,1
OV12.OVL,s_aTmp.2,0xa59ab0,0,NOTYPE,LOCAL,1
OV12.OVL,s_bInit2.3,0xa4f644,4,OBJECT,LOCAL,1
OV12.OVL,s_inHeap.4,0xa5a2b0,0,NOTYPE,LOCAL,1
OV12.OVL,s_aTmp.5,0xa5a2c0,0,NOTYPE,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa140a0,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa140a0,0,NOTYPE,LOCAL,1
OV12.OVL,_Clear,0xa140a0,108,FUNC,LOCAL,1
OV12.OVL,_Destruct,0xa14110,188,FUNC,LOCAL,1
OV12.OVL,_Entry,0xa141d0,260,FUNC,LOCAL,1
OV12.OVL,_Get,0xa142d8,120,FUNC,LOCAL,1
OV12.OVL,s_inIDmgr,0xa5aac0,0,NOTYPE,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa143e0,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa143e0,0,NOTYPE,LOCAL,1
OV12.OVL,_FindPtr,0xa143e0,64,FUNC,LOCAL,1
OV12.OVL,_EntryPtr,0xa14420,172,FUNC,LOCAL,1
OV12.OVL,_DeletePtr,0xa144d0,152,FUNC,LOCAL,1
OV12.OVL,_RgCharMgrCallControl,0xa14808,160,FUNC,LOCAL,1
OV12.OVL,_RgCharMgrCallDisp,0xa148a8,160,FUNC,LOCAL,1
OV12.OVL,_RgCharMgrCallPassTime,0xa14948,176,FUNC,LOCAL,1
OV12.OVL,_DestructCharMgr,0xa14a40,188,FUNC,LOCAL,1
OV12.OVL,_DisposeCharMgr,0xa14b00,64,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa14d38,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa14d38,0,NOTYPE,LOCAL,1
OV12.OVL,_InitDB,0xa14d38,272,FUNC,LOCAL,1
OV12.OVL,_ClearDB,0xa14e48,160,FUNC,LOCAL,1
OV12.OVL,_DisposeDB,0xa14ee8,300,FUNC,LOCAL,1
OV12.OVL,_GetDataID,0xa15018,188,FUNC,LOCAL,1
OV12.OVL,_GetDataSize,0xa150d8,64,FUNC,LOCAL,1
OV12.OVL,_EntryDB,0xa15118,328,FUNC,LOCAL,1
OV12.OVL,_GetDataDB,0xa15260,136,FUNC,LOCAL,1
OV12.OVL,_GetDataDBName,0xa152e8,136,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa15600,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa15600,0,NOTYPE,LOCAL,1
OV12.OVL,_CommonGetGeom,0xa15600,100,FUNC,LOCAL,1
OV12.OVL,_GetShotPos2,0xa15668,104,FUNC,LOCAL,1
OV12.OVL,_GetShotPosDir,0xa156d0,144,FUNC,LOCAL,1
OV12.OVL,_ShotCommonControl,0xa15760,8,FUNC,LOCAL,1
OV12.OVL,_ShotCommonPassTimeGeom,0xa15768,44,FUNC,LOCAL,1
OV12.OVL,_ShotCommonPassTimeLife,0xa15798,160,FUNC,LOCAL,1
OV12.OVL,_ShotCommonPassTimeEffect,0xa15838,152,FUNC,LOCAL,1
OV12.OVL,_ShotCommonPassTime,0xa158d0,68,FUNC,LOCAL,1
OV12.OVL,_ShotCommonDisp,0xa15918,24,FUNC,LOCAL,1
OV12.OVL,_ShotCommonDestruct,0xa15930,88,FUNC,LOCAL,1
OV12.OVL,_ShotCommonHit,0xa15988,48,FUNC,LOCAL,1
OV12.OVL,_ShotCommonIsReleased,0xa159b8,8,FUNC,LOCAL,1
OV12.OVL,_InitShotCommonSub,0xa159c0,336,FUNC,LOCAL,1
OV12.OVL,_ShotCommonHitRobot,0xa17a30,432,FUNC,LOCAL,1
OV12.OVL,_ShotCommonHitBg,0xa17be0,172,FUNC,LOCAL,1
OV12.OVL,_InitShotCommon,0xa15b10,308,FUNC,LOCAL,1
OV12.OVL,_InitRgShotEssence,0xa15c48,96,FUNC,LOCAL,1
OV12.OVL,_CreateRgNormalShot,0xa15ca8,124,FUNC,LOCAL,1
OV12.OVL,_HomingPassTime,0xa15d88,468,FUNC,LOCAL,1
OV12.OVL,_InitHoming,0xa15f60,128,FUNC,LOCAL,1
OV12.OVL,_CreateHoming,0xa15fe0,180,FUNC,LOCAL,1
OV12.OVL,_GrenadeEntryHistory,0xa16138,216,FUNC,LOCAL,1
OV12.OVL,_GrenadeBomPassTime,0xa16210,820,FUNC,LOCAL,1
OV12.OVL,_GrenadeShotZeroLife,0xa16548,20,FUNC,LOCAL,1
OV12.OVL,_GrenadeSetBom,0xa16788,328,FUNC,LOCAL,1
OV12.OVL,_GrenadeHomingHit,0xa16560,20,FUNC,LOCAL,1
OV12.OVL,_GrenadeBomHit,0xa16578,8,FUNC,LOCAL,1
OV12.OVL,_GrenadeHitRobot,0xa16580,416,FUNC,LOCAL,1
OV12.OVL,_GrenadeHitBg,0xa16720,104,FUNC,LOCAL,1
OV12.OVL,_GrenadeHomingPassTime,0xa168d0,248,FUNC,LOCAL,1
OV12.OVL,_InitGrenade,0xa169c8,200,FUNC,LOCAL,1
OV12.OVL,_CreateGrenade,0xa16a90,180,FUNC,LOCAL,1
OV12.OVL,_FireKill,0xa16b98,112,FUNC,LOCAL,1
OV12.OVL,_FirePassTime,0xa16c08,520,FUNC,LOCAL,1
OV12.OVL,_FireIsReleased,0xa16e10,72,FUNC,LOCAL,1
OV12.OVL,_FireRelease,0xa16e58,96,FUNC,LOCAL,1
OV12.OVL,_FireHit,0xa16eb8,8,FUNC,LOCAL,1
OV12.OVL,_FireHitRobot,0xa16ec0,72,FUNC,LOCAL,1
OV12.OVL,_InitFire,0xa16f08,280,FUNC,LOCAL,1
OV12.OVL,_CreateFire,0xa17020,152,FUNC,LOCAL,1
OV12.OVL,_BeamPassTime,0xa17138,444,FUNC,LOCAL,1
OV12.OVL,_BeamIsReleased,0xa172f8,92,FUNC,LOCAL,1
OV12.OVL,_BeamHit,0xa17358,72,FUNC,LOCAL,1
OV12.OVL,_BeamRelease,0xa173a0,16,FUNC,LOCAL,1
OV12.OVL,_InitBeam,0xa173b0,224,FUNC,LOCAL,1
OV12.OVL,_CreateBeam,0xa17490,152,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa17c90,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa17c90,0,NOTYPE,LOCAL,1
OV12.OVL,_InitEffect,0xa17c90,184,FUNC,LOCAL,1
OV12.OVL,_DestructEffect,0xa17d48,76,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa18668,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa18668,0,NOTYPE,LOCAL,1
OV12.OVL,_EntryTemporariesShotDB,0xa18668,8,FUNC,LOCAL,1
OV12.OVL,_WrapperDestruct,0xa18670,20,FUNC,LOCAL,1
OV12.OVL,_ReadCommon,0xa18730,724,FUNC,LOCAL,1
OV12.OVL,_ReadNormal,0xa18a08,220,FUNC,LOCAL,1
OV12.OVL,_ReadHomingMain,0xa18ae8,356,FUNC,LOCAL,1
OV12.OVL,_ReadHoming,0xa18c50,188,FUNC,LOCAL,1
OV12.OVL,_ReadGrenade,0xa18d10,388,FUNC,LOCAL,1
OV12.OVL,_ReadBeam,0xa18e98,284,FUNC,LOCAL,1
OV12.OVL,_ReadFire,0xa18fb8,384,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa19388,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa19388,0,NOTYPE,LOCAL,1
OV12.OVL,_InitAttach,0xa19388,64,FUNC,LOCAL,1
OV12.OVL,_ReleaseAttach,0xa193c8,124,FUNC,LOCAL,1
OV12.OVL,_GetNumAttach,0xa19448,64,FUNC,LOCAL,1
OV12.OVL,_GetAllAttach,0xa19488,120,FUNC,LOCAL,1
OV12.OVL,_AddShotAttach,0xa19500,148,FUNC,LOCAL,1
OV12.OVL,_CheckAttach,0xa19598,232,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa1c7d8,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa1c7d8,0,NOTYPE,LOCAL,1
OV12.OVL,_EntryTemporaries,0xa1c7d8,8,FUNC,LOCAL,1
OV12.OVL,_copy_str_n,0xa1c7e0,56,FUNC,LOCAL,1
OV12.OVL,_WrapperDestruct,0xa1c818,20,FUNC,LOCAL,1
OV12.OVL,_ReadEquipType,0xa1c9f0,144,FUNC,LOCAL,1
OV12.OVL,_IsOnChar,0xa1ca80,92,FUNC,LOCAL,1
OV12.OVL,_ReadEquipBitMask,0xa1cae0,500,FUNC,LOCAL,1
OV12.OVL,_SetAllCharMotion,0xa1ccd8,44,FUNC,LOCAL,1
OV12.OVL,s_aeJntTbl.0,0xa4f648,32,OBJECT,LOCAL,1
OV12.OVL,_ReadCommon,0xa1cd08,4392,FUNC,LOCAL,1
OV12.OVL,_ReadShotType,0xa1de30,236,FUNC,LOCAL,1
OV12.OVL,_ReadAttackType,0xa1df20,300,FUNC,LOCAL,1
OV12.OVL,_ReadUnArmedType,0xa1e050,300,FUNC,LOCAL,1
OV12.OVL,_ReadShieldType,0xa1e180,192,FUNC,LOCAL,1
OV12.OVL,_ReadEnergyType,0xa1e240,396,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa1e618,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa1e618,0,NOTYPE,LOCAL,1
OV12.OVL,_PassTime,0xa1e618,216,FUNC,LOCAL,1
OV12.OVL,_Disp,0xa1e6f0,92,FUNC,LOCAL,1
OV12.OVL,_Destruct,0xa1e750,84,FUNC,LOCAL,1
OV12.OVL,_InitDrop,0xa1e7a8,140,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa1e880,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa1e880,0,NOTYPE,LOCAL,1
OV12.OVL,_CreateMatEffector,0xa1e880,256,FUNC,LOCAL,1
OV12.OVL,_InitCont,0xa1e980,276,FUNC,LOCAL,1
OV12.OVL,_DestructCont,0xa1ea98,148,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa1eea0,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa1eea0,0,NOTYPE,LOCAL,1
OV12.OVL,s_aePosToType,0xa4f668,32,OBJECT,LOCAL,1
OV12.OVL,s_aePosToJntID,0xa4f688,32,OBJECT,LOCAL,1
OV12.OVL,_GetMountData,0xa1f4e8,140,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa1f7e0,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa1f7e0,0,NOTYPE,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa1fa30,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa1fa30,0,NOTYPE,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa1fbd8,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa1fbd8,0,NOTYPE,LOCAL,1
OV12.OVL,_InitEnv,0xa1fbd8,72,FUNC,LOCAL,1
OV12.OVL,_DestructEnv,0xa1fc20,136,FUNC,LOCAL,1
OV12.OVL,_WrapperDestruct,0xa1fca8,64,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa20040,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa20040,0,NOTYPE,LOCAL,1
OV12.OVL,s_aBulletFontTbl.0,0xa4f6a8,182,OBJECT,LOCAL,1
OV12.OVL,_CreateBulletFont,0xa20040,44,FUNC,LOCAL,1
OV12.OVL,s_aFontTbl.1,0xa4f760,196,OBJECT,LOCAL,1
OV12.OVL,_CreateTimeFont,0xa20070,44,FUNC,LOCAL,1
OV12.OVL,s_aFontTbl.2,0xa4f828,546,OBJECT,LOCAL,1
OV12.OVL,_CreateDispWpnFont,0xa200a0,44,FUNC,LOCAL,1
OV12.OVL,s_aBulletFontTbl.3,0xa4fa50,154,OBJECT,LOCAL,1
OV12.OVL,_CreateAnnounceNumFont,0xa200d0,44,FUNC,LOCAL,1
OV12.OVL,_InitEnv,0xa20100,92,FUNC,LOCAL,1
OV12.OVL,_DestructEnv,0xa20160,268,FUNC,LOCAL,1
OV12.OVL,_WrapperDestruct,0xa20270,64,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa20718,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa20718,0,NOTYPE,LOCAL,1
OV12.OVL,_InitShoot,0xa20718,136,FUNC,LOCAL,1
OV12.OVL,_ShootParticles,0xa207a0,1188,FUNC,LOCAL,1
OV12.OVL,_ReInitShoot,0xa20c48,40,FUNC,LOCAL,1
OV12.OVL,_InitEffect,0xa20c70,544,FUNC,LOCAL,1
OV12.OVL,_DestructEffect,0xa20e90,84,FUNC,LOCAL,1
OV12.OVL,_decr_timer,0xa21728,64,FUNC,LOCAL,1
OV12.OVL,_DestructPtclChar,0xa21a48,84,FUNC,LOCAL,1
OV12.OVL,_PassTimePtclChar,0xa21aa0,164,FUNC,LOCAL,1
OV12.OVL,_DispPtclChar,0xa21b48,84,FUNC,LOCAL,1
OV12.OVL,_InitPtclChar,0xa21ba0,124,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa21c58,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa21c58,0,NOTYPE,LOCAL,1
OV12.OVL,_InitReader,0xa21c58,160,FUNC,LOCAL,1
OV12.OVL,_DisposeReader,0xa21cf8,96,FUNC,LOCAL,1
OV12.OVL,_IsCurOnEOF,0xa21d58,24,FUNC,LOCAL,1
OV12.OVL,_IsWhiteSpace,0xa21d70,64,FUNC,LOCAL,1
OV12.OVL,_SkipWhiteSpace,0xa21db0,240,FUNC,LOCAL,1
OV12.OVL,_SetCurrent,0xa21ea0,104,FUNC,LOCAL,1
OV12.OVL,_IsEOF,0xa21f08,44,FUNC,LOCAL,1
OV12.OVL,_GetString,0xa21f38,272,FUNC,LOCAL,1
OV12.OVL,_GetFloat,0xa22048,104,FUNC,LOCAL,1
OV12.OVL,_GetInt,0xa220b0,92,FUNC,LOCAL,1
OV12.OVL,_GetBool,0xa22110,136,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa22668,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa22668,0,NOTYPE,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa22a78,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa22a78,0,NOTYPE,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa239d0,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa239d0,0,NOTYPE,LOCAL,1
OV12.OVL,_InitGauge,0xa239d0,116,FUNC,LOCAL,1
OV12.OVL,_DestructGauge,0xa23a48,64,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa23e48,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa23e48,0,NOTYPE,LOCAL,1
OV12.OVL,_CheckDatas,0xa23e48,148,FUNC,LOCAL,1
OV12.OVL,_InitDisp,0xa23ee0,160,FUNC,LOCAL,1
OV12.OVL,_DestructDisp,0xa23f80,60,FUNC,LOCAL,1
OV12.OVL,_disp_bar,0xa24398,252,FUNC,LOCAL,1
OV12.OVL,_disp_bar_rest,0xa24498,132,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa245d8,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa245d8,0,NOTYPE,LOCAL,1
OV12.OVL,_InitWepDisp,0xa245d8,116,FUNC,LOCAL,1
OV12.OVL,_DestructWepDisp,0xa24650,24,FUNC,LOCAL,1
OV12.OVL,_SetWepDisp,0xa24668,720,FUNC,LOCAL,1
OV12.OVL,_UpdateWepDisp,0xa24938,124,FUNC,LOCAL,1
OV12.OVL,_PassTimeWepDisp,0xa249b8,108,FUNC,LOCAL,1
OV12.OVL,s_anTextPos.0,0xa4faf0,24,OBJECT,LOCAL,1
OV12.OVL,s_abOrder.1,0xa4fb08,12,OBJECT,LOCAL,1
OV12.OVL,_DispWepDisp,0xa24a28,404,FUNC,LOCAL,1
OV12.OVL,_InitDisp,0xa24bc0,420,FUNC,LOCAL,1
OV12.OVL,_DestructDisp,0xa24d68,140,FUNC,LOCAL,1
OV12.OVL,gcc2_compiled.,0xa251a8,0,NOTYPE,LOCAL,1
OV12.OVL,__gnu_compiled_c,0xa251a8,0,NOTYPE,LOCAL,1
OV12.OVL,_InitWep,0xa251a8,72,FUNC,LOCAL,1
OV12.OVL,_DestructWep,0xa251f0,60,FUNC,LOCAL,1
OV12.OVL,_SetWep,0xa25230,116,FUNC,LOCAL,1
OV12.OVL,_UpdateWep,0xa252a8,164,FUNC,LOCAL,1
OV12.OVL,anYPos.0,0xa4fb18,12,OBJECT,LOCAL,1
OV12.OVL,_DispWep,0xa25350,336,FUNC,LOCAL,1
OV12.OVL,_InitRobInfo,0xa254a0,184,FUNC,LOCAL,1
OV12.OVL,_DestructRobInfo,0xa25558,140,FUNC,LOCAL,1
